date,daily_pnl,balance,return_pct
2024-01-02 00:00:00,-129.7686114629506,24870.23138853705,-0.5190744458518021
2024-01-03 00:00:00,-104.26154327694621,24765.969845260104,-0.9361206189595832
2024-01-04 00:00:00,51.63920359740429,24817.60904885751,-0.7295638045699598
2024-01-05 00:00:00,-28.8550028206664,24788.754046036844,-0.8449838158526254
2024-01-08 00:00:00,48.498092495128304,24837.25213853197,-0.6509914458721178
2024-01-09 00:00:00,-19.824830567510475,24817.42730796446,-0.7302907681421639
2024-01-10 00:00:00,-104.01413601685559,24713.413171947603,-1.1463473122095893
2024-01-11 00:00:00,52.72028539086054,24766.133457338463,-0.9354661706461483
2024-01-12 00:00:00,-33.333046921236175,24732.800410417225,-1.0687983583310996
2024-01-16 00:00:00,-115.67450626903556,24617.12590414819,-1.5314963834072406
2024-01-17 00:00:00,49.91890170544584,24667.044805853635,-1.3318207765854604
2024-01-18 00:00:00,46.65306173126814,24713.697867584902,-1.1452085296603909
2024-01-19 00:00:00,-119.93752365043026,24593.76034393447,-1.6249586242621152
2024-01-22 00:00:00,-15.998105146719539,24577.762238787753,-1.688951044848989
2024-01-23 00:00:00,42.69142899589305,24620.453667783644,-1.518185328865424
2024-01-24 00:00:00,53.57161183495975,24674.025279618603,-1.3038988815255872
2024-01-25 00:00:00,-41.17762435603098,24632.847655262573,-1.4686093789497099
2024-01-26 00:00:00,-102.43832128848024,24530.409333974094,-1.8783626641036242
2024-01-29 00:00:00,-106.76878513529432,24423.6405488388,-2.3054378046447965
2024-01-30 00:00:00,-28.155813940934138,24395.484734897866,-2.4180610604085375
2024-01-31 00:00:00,-17.672125714072983,24377.81260918379,-2.488749563264835
2024-02-01 00:00:00,-18.46029931637667,24359.352309867416,-2.562590760530336
2024-02-02 00:00:00,-17.947791838217626,24341.404518029198,-2.634381927883209
2024-02-05 00:00:00,-125.15778816958503,24216.246729859613,-3.135013080561548
2024-02-06 00:00:00,-29.243185651227165,24187.003544208386,-3.251985823166455
2024-02-07 00:00:00,-38.90739380538596,24148.096150403002,-3.4076153983879918
2024-02-08 00:00:00,-6.761595618199973,24141.3345547848,-3.434661780860799
2024-02-09 00:00:00,-109.17564653249528,24032.158908252306,-3.8713643669907762
2024-02-12 00:00:00,-9.175535858295731,24022.98337239401,-3.90806651042396
2024-02-13 00:00:00,-122.24785978695623,23900.735512607054,-4.397057949571783
2024-02-14 00:00:00,-34.61427185600741,23866.121240751047,-4.535515036995814
2024-02-15 00:00:00,-195.25381867359238,23670.867422077456,-5.316530311690178
2024-02-16 00:00:00,54.37823153188617,23725.24565360934,-5.099017385562635
2024-02-20 00:00:00,55.99462239761293,23781.240276006953,-4.87503889597219
2024-02-21 00:00:00,47.27877270021424,23828.519048707167,-4.685923805171333
2024-02-22 00:00:00,-124.23146906419805,23704.28757964297,-5.182849681428124
2024-02-23 00:00:00,49.653980922199416,23753.941560565167,-4.984233757739333
2024-02-26 00:00:00,-18.27047521816493,23735.671085347003,-5.057315658611987
2024-02-27 00:00:00,-23.716124498065412,23711.954960848936,-5.152180156604256
2024-02-28 00:00:00,-13.399854119170655,23698.555106729764,-5.205779573080945
2024-02-29 00:00:00,-134.27710119751242,23564.27800553225,-5.742887977870996
2024-03-01 00:00:00,-36.098222325228,23528.179783207022,-5.88728086717191
2024-03-04 00:00:00,-121.42609303175139,23406.753690175272,-6.372985239298911
2024-03-05 00:00:00,-102.0986105655741,23304.655079609696,-6.781379681561214
2024-03-06 00:00:00,53.783415105518216,23358.438494715214,-6.566246021139143
2024-03-07 00:00:00,-116.27222474807984,23242.166269967132,-7.03133492013147
2024-03-08 00:00:00,58.913689511696546,23301.07995947883,-6.795680162084682
2024-03-11 00:00:00,-108.7769788427604,23192.30298063607,-7.230788077455727
2024-03-12 00:00:00,-21.24156591133051,23171.061414724736,-7.315754341101055
2024-03-13 00:00:00,-32.30080405190412,23138.76061067283,-7.444957557308676
2024-03-14 00:00:00,-200.06907297538459,22938.691537697447,-8.245233849210214
2024-03-15 00:00:00,-37.041078931822014,22901.650458765624,-8.393398164937507
2024-03-18 00:00:00,-47.29789902260544,22854.35255974302,-8.582589761027922
2024-03-19 00:00:00,52.900368677390865,22907.25292842041,-8.37098828631836
2024-03-20 00:00:00,-12.55076741298592,22894.702161007423,-8.42119135597031
2024-03-21 00:00:00,-10.183687918292826,22884.51847308913,-8.461926107643478
2024-03-22 00:00:00,-13.294270477183712,22871.224202611946,-8.515103189552217
2024-03-25 00:00:00,-17.701281825724305,22853.52292078622,-8.585908316855114
2024-03-26 00:00:00,-19.691286234776623,22833.831634551443,-8.664673461794226
2024-03-27 00:00:00,-114.52935754558939,22719.302277005852,-9.12279089197659
2024-03-28 00:00:00,58.582990766305294,22777.88526777216,-8.888458928911366
2024-04-01 00:00:00,-20.026406262793046,22757.858861509365,-8.96856455396254
2024-04-02 00:00:00,-20.940658864889848,22736.918202644476,-9.052327189422096
2024-04-03 00:00:00,-135.60896183338858,22601.309240811086,-9.594763036755657
2024-04-04 00:00:00,-27.301805950146097,22574.00743486094,-9.703970260556234
2024-04-05 00:00:00,-100.4618478995315,22473.54558696141,-10.105817652154364
2024-04-08 00:00:00,-209.14232527874097,22264.403261682666,-10.942386953269336
2024-04-09 00:00:00,51.59967793598807,22316.002939618655,-10.735988241525382
2024-04-10 00:00:00,-106.45705114149625,22209.545888477158,-11.161816446091368
2024-04-11 00:00:00,59.58979355419141,22269.13568203135,-10.923457271874607
2024-04-12 00:00:00,-35.17411172409409,22233.961570307256,-11.064153718770976
2024-04-15 00:00:00,54.18740029134682,22288.148970598602,-10.847404117605592
2024-04-16 00:00:00,52.48205212320384,22340.631022721805,-10.637475909112778
2024-04-17 00:00:00,48.820258865426155,22389.451281587233,-10.442194873651067
2024-04-18 00:00:00,45.925060036940806,22435.376341624175,-10.258494633503302
2024-04-19 00:00:00,-215.5969085550297,22219.779433069143,-11.120882267723427
2024-04-22 00:00:00,-22.457900870094566,22197.32153219905,-11.210713871203799
2024-04-23 00:00:00,-18.908705969494747,22178.412826229556,-11.286348695081776
2024-04-24 00:00:00,-112.60581515308414,22065.80701107647,-11.736771955694115
2024-04-25 00:00:00,-17.346241314224855,22048.460769762245,-11.80615692095102
2024-04-26 00:00:00,-14.111115560196382,22034.349654202048,-11.862601383191809
2024-04-29 00:00:00,-35.388090892874374,21998.961563309174,-12.004153746763302
2024-04-30 00:00:00,-40.785385749908215,21958.176177559268,-12.16729528976293
2024-05-01 00:00:00,-124.16402664752695,21834.01215091174,-12.663951396353035
2024-05-02 00:00:00,-42.19784562730869,21791.81430528443,-12.832742778862274
2024-05-03 00:00:00,-112.8453207809732,21678.96898450346,-13.284124061986164
2024-05-06 00:00:00,-114.39008529334997,21564.578899210108,-13.741684403159567
2024-05-07 00:00:00,-108.61777648193417,21455.961122728175,-14.176155509087302
2024-05-08 00:00:00,55.162745576744335,21511.12386830492,-13.955504526780322
2024-05-09 00:00:00,-101.79579827905083,21409.32807002587,-14.362687719896522
2024-05-10 00:00:00,-202.7804293282113,21206.54764069766,-15.173809437209362
2024-05-13 00:00:00,-23.422574954420718,21183.12506574324,-15.267499737027043
2024-05-14 00:00:00,50.83209035503234,21233.957156098273,-15.064171375606907
2024-05-15 00:00:00,-132.38195952243524,21101.57519657584,-15.593699213696643
2024-05-16 00:00:00,-13.329220522825285,21088.245976053015,-15.647016095787942
2024-05-17 00:00:00,-88.59602241519107,20999.649953637825,-16.0014001854487
2024-05-20 00:00:00,-10.073571666499397,20989.576381971325,-16.041694472114703
2024-05-21 00:00:00,50.760637037982534,21040.33701900931,-15.838651923962768
2024-05-22 00:00:00,-120.91745950348997,20919.41955950582,-16.322321761976724
2024-05-23 00:00:00,61.22974326227064,20980.649302768088,-16.077402788927646
2024-05-24 00:00:00,46.72786653983644,21027.377169307925,-15.8904913227683
2024-05-28 00:00:00,-93.37164814477566,20934.005521163148,-16.263977915347407
2024-05-29 00:00:00,-125.61356112573415,20808.391960037414,-16.766432159850346
2024-05-30 00:00:00,-23.201975797798603,20785.189984239616,-16.859240063041536
2024-05-31 00:00:00,-47.29082141089902,20737.89916282872,-17.048403348685127
2024-06-03 00:00:00,-31.787397256731822,20706.111765571986,-17.175552937712055
2024-06-04 00:00:00,-122.90329677461764,20583.20846879737,-17.667166124810525
2024-06-05 00:00:00,-177.32125098260755,20405.88721781476,-18.376451128740957
2024-06-06 00:00:00,51.25125813196105,20457.138475946722,-18.171446096213113
2024-06-07 00:00:00,-228.85400942427415,20228.284466522447,-19.08686213391021
2024-06-10 00:00:00,52.72107831064778,20281.005544833097,-18.875977820667615
2024-06-11 00:00:00,-19.18923679641743,20261.81630803668,-18.952734767853283
2024-06-12 00:00:00,-102.56900894973865,20159.24729908694,-19.363010803652244
2024-06-13 00:00:00,61.13615062093176,20220.38344970787,-19.118466201168513
2024-06-14 00:00:00,-17.222671736113192,20203.16077797176,-19.187356888112962
2024-06-17 00:00:00,-18.590402790790243,20184.57037518097,-19.261718499276117
2024-06-18 00:00:00,-38.71256634118364,20145.857808839788,-19.41656876464085
2024-06-20 00:00:00,-20.805772364262175,20125.052036475525,-19.4997918540979
2024-06-21 00:00:00,54.90980418991866,20179.961840665444,-19.280152637338222
2024-06-24 00:00:00,-114.50441167121548,20065.45742899423,-19.738170284023088
2024-06-25 00:00:00,-46.308101427053,20019.149327567175,-19.9234026897313
2024-06-26 00:00:00,-35.1282775695379,19984.02104999764,-20.063915800009447
2024-06-27 00:00:00,-92.84446194443872,19891.1765880532,-20.435293647787198
2024-06-28 00:00:00,-205.50323957416228,19685.67334847904,-21.257306606083844
2024-07-01 00:00:00,-168.69246748629263,19516.980880992745,-21.93207647602902
2024-07-02 00:00:00,57.034412250970526,19574.015293243716,-21.703938827025137
2024-07-03 00:00:00,59.76704096283044,19633.782334206546,-21.464870663173816
2024-07-05 00:00:00,-106.73264391434464,19527.049690292202,-21.891801238831192
2024-07-08 00:00:00,-19.880717962620135,19507.168972329582,-21.97132411068167
2024-07-09 00:00:00,-99.54846360156341,19407.620508728018,-22.36951796508793
2024-07-10 00:00:00,-89.63792279227594,19317.98258593574,-22.728069656257038
2024-07-11 00:00:00,-33.96906376948667,19284.013522166253,-22.863945911334987
2024-07-12 00:00:00,-78.73522478126138,19205.278297384993,-23.178886810460025
2024-07-15 00:00:00,55.52868304511045,19260.806980430105,-22.95677207827958
2024-07-16 00:00:00,-18.47974339092784,19242.32723703918,-23.030691051843284
2024-07-17 00:00:00,-20.935117958078287,19221.3921190811,-23.114431523675595
2024-07-18 00:00:00,-42.09996771213011,19179.292151368973,-23.28283139452411
2024-07-19 00:00:00,-127.27700189263297,19052.01514947634,-23.791939402094634
2024-07-22 00:00:00,-121.31136030074397,18930.703789175597,-24.27718484329761
2024-07-23 00:00:00,-32.52978828032232,18898.174000895277,-24.407303996418893
2024-07-24 00:00:00,-115.56651286062075,18782.607488034657,-24.869570047861373
2024-07-25 00:00:00,-48.15521325947454,18734.452274775183,-25.062190900899267
2024-07-26 00:00:00,-186.8513026886658,18547.60097208652,-25.809596111653928
2024-07-29 00:00:00,51.105424333627624,18598.706396420148,-25.60517441431941
2024-07-30 00:00:00,54.08521919854517,18652.791615618695,-25.38883353752522
2024-07-31 00:00:00,-43.181540288361305,18609.610075330333,-25.56155969867867
2024-08-01 00:00:00,-16.474216006918176,18593.135859323414,-25.627456562706342
2024-08-02 00:00:00,-21.196084131275107,18571.93977519214,-25.712240899231443
2024-08-05 00:00:00,-35.003156040753844,18536.936619151384,-25.852253523394463
2024-08-06 00:00:00,50.11228478002079,18587.048903931405,-25.651804384274378
2024-08-07 00:00:00,-108.02447624909207,18479.024427682314,-26.083902289270743
2024-08-08 00:00:00,-28.77876638635138,18450.24566129596,-26.199017354816156
2024-08-09 00:00:00,-127.64965446186056,18322.5960068341,-26.7096159726636
2024-08-12 00:00:00,-7.488993860223935,18315.107012973876,-26.739571948104494
2024-08-13 00:00:00,-25.43292904694296,18289.674083926933,-26.841303664292266
2024-08-14 00:00:00,49.38079552952503,18339.054879456457,-26.643780482174172
2024-08-15 00:00:00,-102.42124043527863,18236.633639021176,-27.053465443915293
2024-08-16 00:00:00,-98.98765850825194,18137.645980512923,-27.449416077948307
2024-08-19 00:00:00,-36.61856135791293,18101.02741915501,-27.59589032337996
2024-08-20 00:00:00,56.63996464639955,18157.667383801407,-27.369330464794373
2024-08-21 00:00:00,-43.969211533056665,18113.69817226835,-27.545207310926607
2024-08-22 00:00:00,-46.56817967964488,18067.129992588703,-27.73148002964519
2024-08-23 00:00:00,53.69946534212539,18120.829457930828,-27.51668216827669
2024-08-26 00:00:00,-113.42057156475848,18007.40888636607,-27.970364454535723
2024-08-27 00:00:00,-37.35607026010624,17970.052816105963,-28.11978873557615
2024-08-28 00:00:00,-97.49922887456853,17872.553587231396,-28.509785651074417
2024-08-29 00:00:00,-14.707689473050895,17857.845897758343,-28.56861640896663
